Country,Year,Age,Population,Sex
Nigeria,2020,12,5153231,t
Nigeria,2020,13,4995708,t
Nigeria,2020,14,4842331,t
Nigeria,2020,15,4690190,t
Nigeria,2020,16,4541481,t
Nigeria,2020,17,4388421,t
Nigeria,2020,18,4227366,t
Nigeria,2020,19,4062989,t
Nigeria,2020,20,3903631,t
Nigeria,2020,21,3747650,t
Nigeria,2020,22,3601355,t
Nigeria,2020,23,3468746,t
Nigeria,2020,24,3347192,t
Nigeria,2020,25,3229181,t
Nigeria,2020,26,3115156,t
Nigeria,2020,27,3010988,t
Nigeria,2020,28,2918505,t
Nigeria,2020,29,2835015,t
Nigeria,2020,30,2755216,t
Nigeria,2020,31,2679233,t
Nigeria,2020,32,2606570,t
Nigeria,2020,33,2536136,t
Nigeria,2020,34,2467357,t
Nigeria,2020,35,2400961,t
Nigeria,2020,36,2337046,t
Nigeria,2020,37,2269803,t
Nigeria,2020,38,2196478,t
Nigeria,2020,39,2119250,t
Nigeria,2020,40,2043464,t
Nigeria,2020,41,1968549,t
Nigeria,2020,42,1892683,t
Nigeria,2020,43,1815653,t
Nigeria,2020,44,1738294,t
Nigeria,2020,45,1661973,t
Nigeria,2020,46,1586811,t
Nigeria,2020,47,1513454,t
Nigeria,2020,48,1442495,t
Nigeria,2020,49,1374085,t
Nigeria,2020,50,1307201,t
Nigeria,2020,51,1241352,t
Nigeria,2020,52,1181483,t
Nigeria,2020,53,1129730,t
Nigeria,2020,54,1083703,t
Nigeria,2020,55,1038809,t
Nigeria,2020,56,995887,t
Nigeria,2020,57,952699,t
Nigeria,2020,58,907639,t
Nigeria,2020,59,861668,t
Nigeria,2020,60,817550,t
Nigeria,2020,61,774969,t
Nigeria,2020,62,732022,t
Nigeria,2020,63,688112,t
Nigeria,2020,64,643970,t
Nigeria,2020,65,600767,t
Nigeria,2020,66,558088,t
Nigeria,2020,67,517619,t
Nigeria,2020,68,480264,t
Nigeria,2020,69,445165,t
Nigeria,2020,70,410831,t
Nigeria,2020,71,377868,t
Nigeria,2020,72,344426,t
Nigeria,2020,73,309529,t
Nigeria,2020,74,274258,t
Nigeria,2020,75,240792,t
Nigeria,2020,76,208847,t
Nigeria,2020,77,178933,t
Nigeria,2020,78,151578,t
Nigeria,2020,79,126641,t
Nigeria,2020,80,103259,t
Nigeria,2020,81,81368,t
Nigeria,2020,82,62848,t
Nigeria,2020,83,48473,t
Nigeria,2020,84,37400,t
Nigeria,2020,85,27787,t
Nigeria,2020,86,19750,t
Nigeria,2020,87,13490,t
Nigeria,2020,88,8845,t
Nigeria,2020,89,5566,t
Nigeria,2020,90,3236,t
Nigeria,2020,91,2369,t
Nigeria,2020,92,1803,t
Nigeria,2020,93,1201,t
Nigeria,2020,94,562,t
Nigeria,2020,95,217,t
Nigeria,2020,96,174,t
Nigeria,2020,97,129,t
Nigeria,2020,98,83,t
Nigeria,2020,99,36,t
Nigeria,2020,100,30,t
Paraguay,2020,0,143082,t
Paraguay,2020,1,141340,t
Paraguay,2020,2,139927,t
Paraguay,2020,3,138806,t
Paraguay,2020,4,137937,t
Paraguay,2020,5,137283,t
Paraguay,2020,6,136805,t
Paraguay,2020,7,136465,t
Paraguay,2020,8,136223,t
Paraguay,2020,9,136043,t
Paraguay,2020,10,135999,t
Paraguay,2020,11,136168,t
Paraguay,2020,12,135938,t
Paraguay,2020,13,135040,t
Paraguay,2020,14,133781,t
Paraguay,2020,15,132592,t
Paraguay,2020,16,131216,t
Paraguay,2020,17,130707,t
Paraguay,2020,18,131581,t
Paraguay,2020,19,133256,t
Paraguay,2020,20,134702,t
Paraguay,2020,21,136201,t
Paraguay,2020,22,136802,t
Paraguay,2020,23,135954,t
Paraguay,2020,24,134129,t
Paraguay,2020,25,132323,t
Paraguay,2020,26,130300.99999999999,t
Paraguay,2020,27,128386,t
Paraguay,2020,28,126830,t
Paraguay,2020,29,125415,t
Paraguay,2020,30,123684,t
Paraguay,2020,31,121741,t
Paraguay,2020,32,119442,t
Paraguay,2020,33,116673,t
Paraguay,2020,34,113528,t
Paraguay,2020,35,110289,t
Paraguay,2020,36,106991,t
Paraguay,2020,37,103278,t
Paraguay,2020,38,99035,t
Paraguay,2020,39,94465,t
Paraguay,2020,40,89946,t
Paraguay,2020,41,85472,t
Paraguay,2020,42,81146,t
Paraguay,2020,43,77079,t
Paraguay,2020,44,73291,t
Paraguay,2020,45,69595,t
Paraguay,2020,46,65912,t
Paraguay,2020,47,63082,t
Paraguay,2020,48,61461,t
Paraguay,2020,49,60654,t
Paraguay,2020,50,59897,t
Paraguay,2020,51,59341,t
Paraguay,2020,52,58569,t
Paraguay,2020,53,57296,t
Paraguay,2020,54,55712,t
Paraguay,2020,55,54294,t
Paraguay,2020,56,52949,t
Paraguay,2020,57,51560,t
Paraguay,2020,58,50116,t
Paraguay,2020,59,48630,t
Paraguay,2020,60,47103,t
Paraguay,2020,61,45509,t
Paraguay,2020,62,43979,t
Paraguay,2020,63,42573,t
Paraguay,2020,64,41212,t
Paraguay,2020,65,39809,t
Paraguay,2020,66,38438,t
Paraguay,2020,67,36758,t
Paraguay,2020,68,34608,t
Paraguay,2020,69,32173,t
Paraguay,2020,70,29789,t
Paraguay,2020,71,27382,t
Paraguay,2020,72,25189,t
Paraguay,2020,73,23361,t
Paraguay,2020,74,21789,t
Paraguay,2020,75,20199,t
Paraguay,2020,76,18634,t
Paraguay,2020,77,17157,t
Paraguay,2020,78,15770,t
Paraguay,2020,79,14455,t
Paraguay,2020,80,13215,t
Paraguay,2020,81,12072,t
Paraguay,2020,82,10871,t
Paraguay,2020,83,9541,t
Paraguay,2020,84,8164,t
Paraguay,2020,85,6874,t
Paraguay,2020,86,5631,t
Paraguay,2020,87,4587,t
Paraguay,2020,88,3829,t
Paraguay,2020,89,3276,t
Paraguay,2020,90,2726,t
Paraguay,2020,91,2363,t
Paraguay,2020,92,2005.9999999999998,t
Paraguay,2020,93,1557,t
Paraguay,2020,94,1018,t
Paraguay,2020,95,678,t
Paraguay,2020,96,576,t
Paraguay,2020,97,460,t
Paraguay,2020,98,330,t
Paraguay,2020,99,188,t
Paraguay,2020,100,321,t
Peru,2020,0,620707,t
Peru,2020,1,585551,t
Peru,2020,2,559041,t
Peru,2020,3,540143,t
Peru,2020,4,527823,t
Peru,2020,5,521047,t
Peru,2020,6,518779,t
Peru,2020,7,519986,t
Peru,2020,8,523635,t
Peru,2020,9,528688,t
Peru,2020,10,536378,t
Peru,2020,11,547932,t
Peru,2020,12,550998,t
Peru,2020,13,540013,t
Peru,2020,14,520734.00000000006,t
Peru,2020,15,503782,t
Peru,2020,16,486194,t
Peru,2020,17,476578,t
Peru,2020,18,480023,t
Peru,2020,19,491972,t
Peru,2020,20,502421,t
Peru,2020,21,512943,t
Peru,2020,22,523062,t
Peru,2020,23,531396,t
Peru,2020,24,538271,t
Peru,2020,25,545633,t
Peru,2020,26,553387,t
Peru,2020,27,557820,t
Peru,2020,28,557369,t
Peru,2020,29,553483,t
Peru,2020,30,549175,t
Peru,2020,31,543843,t
Peru,2020,32,538349,t
Peru,2020,33,533426,t
Peru,2020,34,528586,t
Peru,2020,35,522707.99999999994,t
Peru,2020,36,516138.00000000006,t
Peru,2020,37,508613,t
Peru,2020,38,499930,t
Peru,2020,39,490394,t
Peru,2020,40,480541,t
Peru,2020,41,470302,t
Peru,2020,42,460029,t
Peru,2020,43,449963,t
Peru,2020,44,439995,t
Peru,2020,45,429744,t
Peru,2020,46,419252,t
Peru,2020,47,408917,t
Peru,2020,48,398892,t
Peru,2020,49,389029,t
Peru,2020,50,379046,t
Peru,2020,51,369028,t
Peru,2020,52,358757,t
Peru,2020,53,348105,t
Peru,2020,54,337194,t
Peru,2020,55,326364,t
Peru,2020,56,315662,t
Peru,2020,57,304682,t
Peru,2020,58,293295,t
Peru,2020,59,281746,t
Peru,2020,60,270196,t
Peru,2020,61,258356,t
Peru,2020,62,247801,t
Peru,2020,63,239251,t
Peru,2020,64,231868,t
Peru,2020,65,224362,t
Peru,2020,66,217310,t
Peru,2020,67,208395,t
Peru,2020,68,196436,t
Peru,2020,69,182664,t
Peru,2020,70,169403,t
Peru,2020,71,156078,t
Peru,2020,72,144272,t
Peru,2020,73,134968,t
Peru,2020,74,127358,t
Peru,2020,75,119606,t
Peru,2020,76,112033,t
Peru,2020,77,104636,t
Peru,2020,78,97215,t
Peru,2020,79,89840,t
Peru,2020,80,82857,t
Peru,2020,81,76290,t
Peru,2020,82,69476,t
Peru,2020,83,62146,t
Peru,2020,84,54607,t
Peru,2020,85,47455,t
Peru,2020,86,40596,t
Peru,2020,87,34259,t
Peru,2020,88,28625,t
Peru,2020,89,23611,t
Peru,2020,90,18257,t
Peru,2020,91,14080,t
Peru,2020,92,11700,t
Peru,2020,93,8893,t
Peru,2020,94,5659,t
Peru,2020,95,3789,t
Peru,2020,96,3207,t
Peru,2020,97,2543,t
Peru,2020,98,1798,t
Peru,2020,99,970,t
Peru,2020,100,1486,t
Philippines,2020,0,1955294,t
Philippines,2020,1,2061080,t
Philippines,2020,2,2144011,t
Philippines,2020,3,2206199,t
Philippines,2020,4,2249758,t
Philippines,2020,5,2276798,t
Philippines,2020,6,2289432,t
Philippines,2020,7,2289772,t
Philippines,2020,8,2279931,t
Philippines,2020,9,2262019,t
Philippines,2020,10,2236098,t
Philippines,2020,11,2202228,t
Philippines,2020,12,2172778,t
Philippines,2020,13,2153961,t
Philippines,2020,14,2141736,t
Philippines,2020,15,2125286,t
Philippines,2020,16,2106099,t
Philippines,2020,17,2089404,t
Philippines,2020,18,2076505.9999999998,t
Philippines,2020,19,2065599.0000000002,t
Philippines,2020,20,2053018.9999999998,t
Philippines,2020,21,2038842,t
Philippines,2020,22,2023055,t
Philippines,2020,23,2005064,t
Philippines,2020,24,1984354,t
Philippines,2020,25,1962356,t
Philippines,2020,26,1940412,t
Philippines,2020,27,1908438,t
Philippines,2020,28,1862077,t
Philippines,2020,29,1806497,t
Philippines,2020,30,1751298,t
Philippines,2020,31,1694654,t
Philippines,2020,32,1642408,t
Philippines,2020,33,1598471,t
Philippines,2020,34,1560366,t
Philippines,2020,35,1521100,t
Philippines,2020,36,1481342,t
Philippines,2020,37,1445881,t
Philippines,2020,38,1416172,t
Philippines,2020,39,1390235,t
Philippines,2020,40,1365017,t
Philippines,2020,41,1341593,t
Philippines,2020,42,1315080,t
Philippines,2020,43,1282888,t
Philippines,2020,44,1247385,t
Philippines,2020,45,1212931,t
Philippines,2020,46,1177934,t
Philippines,2020,47,1146709,t
Philippines,2020,48,1121614,t
Philippines,2020,49,1100076,t
Philippines,2020,50,1077548,t
Philippines,2020,51,1055390,t
Philippines,2020,52,1029105,t
Philippines,2020,53,996137,t
Philippines,2020,54,958817,t
Philippines,2020,55,921932,t
Philippines,2020,56,884405,t
Philippines,2020,57,848005,t
Philippines,2020,58,814060,t
Philippines,2020,59,781521,t
Philippines,2020,60,748233,t
Philippines,2020,61,714885,t
Philippines,2020,62,680292,t
Philippines,2020,63,643732,t
Philippines,2020,64,606044,t
Philippines,2020,65,568881,t
Philippines,2020,66,532024,t
Philippines,2020,67,495983,t
Philippines,2020,68,461218,t
Philippines,2020,69,427579,t
Philippines,2020,70,394684,t
Philippines,2020,71,362889,t
Philippines,2020,72,331713,t
Philippines,2020,73,300971,t
Philippines,2020,74,271172,t
Philippines,2020,75,242645,t
Philippines,2020,76,214889,t
Philippines,2020,77,190972,t
Philippines,2020,78,172317,t
Philippines,2020,79,157367,t
Philippines,2020,80,143334,t
Philippines,2020,81,130999,t
Philippines,2020,82,117842,t
Philippines,2020,83,102401,t
Philippines,2020,84,85960,t
Philippines,2020,85,71159,t
Philippines,2020,86,57332,t
Philippines,2020,87,45613,t
Philippines,2020,88,36787,t
Philippines,2020,89,30142,t
Philippines,2020,90,23339,t
Philippines,2020,91,18553,t
Philippines,2020,92,15358,t
Philippines,2020,93,11583,t
Philippines,2020,94,7231,t
Philippines,2020,95,4651,t
Philippines,2020,96,3911,t
Philippines,2020,97,3085,t
Philippines,2020,98,2171,t
Philippines,2020,99,1170,t
Philippines,2020,100,1797,t
Republic of Moldova,2020,0,37379,t
Republic of Moldova,2020,1,39253,t
Republic of Moldova,2020,2,40805,t
Republic of Moldova,2020,3,42055,t
Republic of Moldova,2020,4,43028,t
Republic of Moldova,2020,5,43744,t
Republic of Moldova,2020,6,44227,t
Republic of Moldova,2020,7,44497,t
Republic of Moldova,2020,8,44578,t
Republic of Moldova,2020,9,44492,t
Republic of Moldova,2020,10,44339,t
Republic of Moldova,2020,11,44220,t
Republic of Moldova,2020,12,43766,t
Republic of Moldova,2020,13,42841,t
Republic of Moldova,2020,14,41704,t
Republic of Moldova,2020,15,40739,t
Republic of Moldova,2020,16,39866,t
Republic of Moldova,2020,17,39634,t
Republic of Moldova,2020,18,40358,t
Republic of Moldova,2020,19,41819,t
Republic of Moldova,2020,20,43409,t
Republic of Moldova,2020,21,45151,t
Republic of Moldova,2020,22,47524,t
Republic of Moldova,2020,23,50671,t
Republic of Moldova,2020,24,54363,t
Republic of Moldova,2020,25,57983,t
Republic of Moldova,2020,26,61366,t
Republic of Moldova,2020,27,65307,t
Republic of Moldova,2020,28,70043,t
Republic of Moldova,2020,29,75016,t
Republic of Moldova,2020,30,79680,t
Republic of Moldova,2020,31,84448,t
Republic of Moldova,2020,32,86775,t
Republic of Moldova,2020,33,85430,t
Republic of Moldova,2020,34,81656,t
Republic of Moldova,2020,35,77928,t
Republic of Moldova,2020,36,73763,t
Republic of Moldova,2020,37,70138,t
Republic of Moldova,2020,38,67797,t
Republic of Moldova,2020,39,66261,t
Republic of Moldova,2020,40,64310,t
Republic of Moldova,2020,41,62187,t
Republic of Moldova,2020,42,60190,t
Republic of Moldova,2020,43,58348,t
Republic of Moldova,2020,44,56642,t
Republic of Moldova,2020,45,55133,t
Republic of Moldova,2020,46,53930,t
Republic of Moldova,2020,47,52529,t
Republic of Moldova,2020,48,50721,t
Republic of Moldova,2020,49,48818,t
Republic of Moldova,2020,50,47082,t
Republic of Moldova,2020,51,45154,t
Republic of Moldova,2020,52,44828,t
Republic of Moldova,2020,53,46926,t
Republic of Moldova,2020,54,50474,t
Republic of Moldova,2020,55,53810,t
Republic of Moldova,2020,56,57423,t
Republic of Moldova,2020,57,59492,t
Republic of Moldova,2020,58,58995,t
Republic of Moldova,2020,59,56831,t
Republic of Moldova,2020,60,54765,t
Republic of Moldova,2020,61,52258,t
Republic of Moldova,2020,62,50480,t
Republic of Moldova,2020,63,50133,t
Republic of Moldova,2020,64,50489,t
Republic of Moldova,2020,65,50435,t
Republic of Moldova,2020,66,50571,t
Republic of Moldova,2020,67,48682,t
Republic of Moldova,2020,68,43675,t
Republic of Moldova,2020,69,36801,t
Republic of Moldova,2020,70,30244,t
Republic of Moldova,2020,71,23376,t
Republic of Moldova,2020,72,18404,t
Republic of Moldova,2020,73,16582,t
Republic of Moldova,2020,74,16809,t
Republic of Moldova,2020,75,16724,t
Republic of Moldova,2020,76,16795,t
Republic of Moldova,2020,77,16550,t
Republic of Moldova,2020,78,15511,t
Republic of Moldova,2020,79,13994,t
Republic of Moldova,2020,80,12806,t
Republic of Moldova,2020,81,11808,t
Republic of Moldova,2020,82,10742,t
Republic of Moldova,2020,83,9567,t
Republic of Moldova,2020,84,8342,t
Republic of Moldova,2020,85,7165,t
Republic of Moldova,2020,86,6014,t
Republic of Moldova,2020,87,4984,t
Republic of Moldova,2020,88,4132,t
Republic of Moldova,2020,89,3417,t
Republic of Moldova,2020,90,2642,t
Republic of Moldova,2020,91,2081,t
Republic of Moldova,2020,92,1727,t
Republic of Moldova,2020,93,1278,t
Republic of Moldova,2020,94,735,t
Republic of Moldova,2020,95,416,t
Republic of Moldova,2020,96,347,t
Republic of Moldova,2020,97,268,t
Republic of Moldova,2020,98,180,t
Republic of Moldova,2020,99,81,t
Republic of Moldova,2020,100,77,t
Romania,2020,0,199928,t
Romania,2020,1,190648,t
Romania,2020,2,184877,t
Romania,2020,3,182150,t
Romania,2020,4,182003,t
Romania,2020,5,183967,t
Romania,2020,6,187578,t
Romania,2020,7,192373,t
Romania,2020,8,197882,t
Romania,2020,9,203641,t
Romania,2020,10,210136,t
Romania,2020,11,217850,t
Romania,2020,12,221566,t
Romania,2020,13,218918,t
Romania,2020,14,212291,t
Romania,2020,15,206355,t
Romania,2020,16,200083,t
Romania,2020,17,195835,t
Romania,2020,18,195226,t
Romania,2020,19,197046,t
Romania,2020,20,198790,t
Romania,2020,21,201346,t
Romania,2020,22,203182,t
Romania,2020,23,203406,t
Romania,2020,24,203153,t
Romania,2020,25,203192,t
Romania,2020,26,201874,t
Romania,2020,27,206969,t
Romania,2020,28,221944,t
Romania,2020,29,242408,t
Romania,2020,30,262216,t
Romania,2020,31,284647,t
Romania,2020,32,295254,t
Romania,2020,33,286885,t
Romania,2020,34,267154,t
Romania,2020,35,249394,t
Romania,2020,36,229223,t
Romania,2020,37,221079,t
Romania,2020,38,232942,t
Romania,2020,39,257106,t
Romania,2020,40,278524,t
Romania,2020,41,300968,t
Romania,2020,42,315805,t
Romania,2020,43,317469,t
Romania,2020,44,310731,t
Romania,2020,45,305052,t
Romania,2020,46,297483,t
Romania,2020,47,294177,t
Romania,2020,48,298806,t
Romania,2020,49,307453,t
Romania,2020,50,314516,t
Romania,2020,51,323487,t
Romania,2020,52,320713,t
Romania,2020,53,299597,t
Romania,2020,54,267835,t
Romania,2020,55,238082,t
Romania,2020,56,205849,t
Romania,2020,57,188314,t
Romania,2020,58,194679,t
Romania,2020,59,216086,t
Romania,2020,60,234503,t
Romania,2020,61,253567,t
Romania,2020,62,266959,t
Romania,2020,63,269723,t
Romania,2020,64,265208,t
Romania,2020,65,262140,t
Romania,2020,66,259290.00000000003,t
Romania,2020,67,253007,t
Romania,2020,68,242512,t
Romania,2020,69,229039,t
Romania,2020,70,215030,t
Romania,2020,71,200505,t
Romania,2020,72,185518,t
Romania,2020,73,170511,t
Romania,2020,74,155894,t
Romania,2020,75,140914,t
Romania,2020,76,124846,t
Romania,2020,77,113882,t
Romania,2020,78,110750,t
Romania,2020,79,112419,t
Romania,2020,80,113569,t
Romania,2020,81,115799,t
Romania,2020,82,113665,t
Romania,2020,83,104090,t
Romania,2020,84,89867,t
Romania,2020,85,76901,t
Romania,2020,86,64052.00000000001,t
Romania,2020,87,52637,t
Romania,2020,88,43915,t
Romania,2020,89,37107,t
Romania,2020,90,29121,t
Romania,2020,91,22793,t
Romania,2020,92,18948,t
Romania,2020,93,14221,t
Romania,2020,94,8610,t
Romania,2020,95,5343,t
Romania,2020,96,4501,t
Romania,2020,97,3516,t
Romania,2020,98,2388,t
Romania,2020,99,1117,t
Romania,2020,100,1162,t
Turkey,2020,0,1256656,t
Turkey,2020,1,1292277,t
Turkey,2020,2,1320271,t
Turkey,2020,3,1341424,t
Turkey,2020,4,1356520,t
Turkey,2020,5,1366346,t
Turkey,2020,6,1371689,t
Turkey,2020,7,1373335,t
Turkey,2020,8,1372071,t
Turkey,2020,9,1368681,t
Turkey,2020,10,1362801,t
Turkey,2020,11,1354068,t
Turkey,2020,12,1349022,t
Turkey,2020,13,1350753,t
Turkey,2020,14,1356594,t
Turkey,2020,15,1360445,t
Turkey,2020,16,1363118,t
Turkey,2020,17,1365281,t
Turkey,2020,18,1366521,t
Turkey,2020,19,1366546,t
Turkey,2020,20,1366544,t
Turkey,2020,21,1367566,t
Turkey,2020,22,1362174,t
Turkey,2020,23,1347197,t
Turkey,2020,24,1326538,t
Turkey,2020,25,1306688,t
Turkey,2020,26,1285654,t
Turkey,2020,27,1271361,t
Turkey,2020,28,1268189,t
Turkey,2020,29,1272252,t
Turkey,2020,30,1274720,t
Turkey,2020,31,1276685,t
Turkey,2020,32,1279124,t
Turkey,2020,33,1281414,t
Turkey,2020,34,1283037,t
Turkey,2020,35,1284344,t
Turkey,2020,36,1285568,t
Turkey,2020,37,1282059,t
Turkey,2020,38,1271626,t
Turkey,2020,39,1256154,t
Turkey,2020,40,1239846,t
Turkey,2020,41,1222025,t
Turkey,2020,42,1202724,t
Turkey,2020,43,1182432,t
Turkey,2020,44,1161047,t
Turkey,2020,45,1138288,t
Turkey,2020,46,1114584,t
Turkey,2020,47,1089310,t
Turkey,2020,48,1062252,t
Turkey,2020,49,1034070.9999999999,t
Turkey,2020,50,1005348,t
Turkey,2020,51,975610,t
Turkey,2020,52,948025,t
Turkey,2020,53,924114,t
Turkey,2020,54,902371,t
Turkey,2020,55,879940,t
Turkey,2020,56,857608,t
Turkey,2020,57,833318,t
Turkey,2020,58,805828,t
Turkey,2020,59,776261,t
Turkey,2020,60,746854,t
Turkey,2020,61,716998,t
Turkey,2020,62,687948,t
Turkey,2020,63,660499,t
Turkey,2020,64,633901,t
Turkey,2020,65,607028,t
Turkey,2020,66,580613,t
Turkey,2020,67,552061,t
Turkey,2020,68,520133.00000000006,t
Turkey,2020,69,486357,t
Turkey,2020,70,453338,t
Turkey,2020,71,420349,t
Turkey,2020,72,390221,t
Turkey,2020,73,364565,t
Turkey,2020,74,342023,t
Turkey,2020,75,319631,t
Turkey,2020,76,297982,t
Turkey,2020,77,276646,t
Turkey,2020,78,255109,t
Turkey,2020,79,233715,t
Turkey,2020,80,213338,t
Turkey,2020,81,193830,t
Turkey,2020,82,174908,t
Turkey,2020,83,156529,t
Turkey,2020,84,138758,t
Turkey,2020,85,121909,t
Turkey,2020,86,106160,t
Turkey,2020,87,90618,t
Turkey,2020,88,74949,t
Turkey,2020,89,59710,t
Turkey,2020,90,42784,t
Turkey,2020,91,29946,t
Turkey,2020,92,24416,t
Turkey,2020,93,17785,t
Turkey,2020,94,10053,t
Turkey,2020,95,5752,t
Turkey,2020,96,4762,t
Turkey,2020,97,3667,t
Turkey,2020,98,2467,t
Turkey,2020,99,1163,t
Turkey,2020,100,1277,t
Afghanistan,2020,0,571037,f
Afghanistan,2020,1,560000,f
Afghanistan,2020,2,551160,f
Afghanistan,2020,3,544181,f
Afghanistan,2020,4,538725,f
Afghanistan,2020,5,534457,f
Afghanistan,2020,6,531041,f
Afghanistan,2020,7,528140,f
Afghanistan,2020,8,525417,f
Afghanistan,2020,9,522538,f
Afghanistan,2020,10,519716,f
Afghanistan,2020,11,517167.00000000006,f
Afghanistan,2020,12,511798,f
Afghanistan,2020,13,502170,f
Afghanistan,2020,14,489599,f
Afghanistan,2020,15,476821,f
Afghanistan,2020,16,463258,f
Afghanistan,2020,17,449771,f
Afghanistan,2020,18,437053,f
Afghanistan,2020,19,424601,f
Afghanistan,2020,20,411475,f
Afghanistan,2020,21,398169,f
Afghanistan,2020,22,383504,f
Afghanistan,2020,23,366897,f
Afghanistan,2020,24,349161,f
Afghanistan,2020,25,331751,f
Afghanistan,2020,26,314449,f
Afghanistan,2020,27,298207,f
Afghanistan,2020,28,283672,f
Afghanistan,2020,29,270511,f
Afghanistan,2020,30,257533.00000000003,f
Afghanistan,2020,31,244716,f
Afghanistan,2020,32,233695,f
Afghanistan,2020,33,225083,f
Afghanistan,2020,34,218111,f
Afghanistan,2020,35,211464,f
Afghanistan,2020,36,205485,f
Afghanistan,2020,37,198824,f
Afghanistan,2020,38,190701,f
Afghanistan,2020,39,181746,f
Afghanistan,2020,40,173375,f
Afghanistan,2020,41,165312,f
Afghanistan,2020,42,157633,f
Afghanistan,2020,43,150520,f
Afghanistan,2020,44,143863,f
Afghanistan,2020,45,137338,f
Afghanistan,2020,46,130969,f
Afghanistan,2020,47,125026,f
Afghanistan,2020,48,119601,f
Afghanistan,2020,49,114576,f
Afghanistan,2020,50,109746,f
Afghanistan,2020,51,105152,f
Afghanistan,2020,52,100630,f
Afghanistan,2020,53,96078,f
Afghanistan,2020,54,91565,f
Afghanistan,2020,55,87250,f
Afghanistan,2020,56,83087,f
Afghanistan,2020,57,79102,f
Afghanistan,2020,58,75319,f
Afghanistan,2020,59,71702,f
Afghanistan,2020,60,68210,f
Afghanistan,2020,61,64870.99999999999,f
Afghanistan,2020,62,61542,f
Afghanistan,2020,63,58154,f
Afghanistan,2020,64,54780,f
Afghanistan,2020,65,51494,f
Afghanistan,2020,66,48193,f
Afghanistan,2020,67,45314,f
Afghanistan,2020,68,43056,f
Afghanistan,2020,69,41164,f
Afghanistan,2020,70,39281,f
Afghanistan,2020,71,37587,f
Afghanistan,2020,72,35284,f
Afghanistan,2020,73,31974,f
Afghanistan,2020,74,28071,f
Afghanistan,2020,75,24374,f
Afghanistan,2020,76,20699,f
Afghanistan,2020,77,17522,f
Afghanistan,2020,78,15155,f
Afghanistan,2020,79,13357,f
Afghanistan,2020,80,11575,f
Afghanistan,2020,81,9912,f
Afghanistan,2020,82,8391,f
Afghanistan,2020,83,6962,f
Afghanistan,2020,84,5650,f
Afghanistan,2020,85,4509,f
Afghanistan,2020,86,3513,f
Afghanistan,2020,87,2684,f
Afghanistan,2020,88,2035.0000000000002,f
Afghanistan,2020,89,1534,f
Afghanistan,2020,90,1069,f
Afghanistan,2020,91,774,f
Afghanistan,2020,92,615,f
Afghanistan,2020,93,438,f
Afghanistan,2020,94,243,f
Afghanistan,2020,95,135,f
Afghanistan,2020,96,111,f
Afghanistan,2020,97,85,f
Afghanistan,2020,98,57,f
Afghanistan,2020,99,26,f
Afghanistan,2020,100,28,f
Argentina,2020,0,363261,f
Argentina,2020,1,365909,f
Argentina,2020,2,367545,f
Argentina,2020,3,368281,f
Argentina,2020,4,368229,f
Argentina,2020,5,367502,f
Argentina,2020,6,366213,f
Argentina,2020,7,364474,f
Argentina,2020,8,362399,f
Argentina,2020,9,360100,f
Argentina,2020,10,357532,f
Argentina,2020,11,354655,f
Argentina,2020,12,352358,f
Argentina,2020,13,351068,f
Argentina,2020,14,350428,f
Argentina,2020,15,349746,f
