Country,Year,Week,Age,Deaths
Peru,2016,52,0,17
Peru,2016,52,5,1
Peru,2016,52,10,1
Peru,2016,52,15,3
Peru,2016,52,20,10
Peru,2016,52,25,12
Peru,2016,52,30,5
Peru,2016,52,35,8
Peru,2016,52,40,13
Peru,2016,52,45,11
Peru,2016,52,50,13
Peru,2016,52,55,11
Peru,2016,52,60,16
Peru,2016,52,65,23
Peru,2016,52,70,24
Peru,2016,52,75,24
Peru,2016,52,80,25
Peru,2016,52,85,26
Peru,2016,52,90,14
Peru,2016,52,95,13
Peru,2017,1,0,93
Peru,2017,1,5,13
Peru,2017,1,10,6
Peru,2017,1,15,17
Peru,2017,1,20,21
Peru,2017,1,25,27
Peru,2017,1,30,35
Peru,2017,1,35,43
Peru,2017,1,40,61
Peru,2017,1,45,51
Peru,2017,1,50,60
Peru,2017,1,55,86
Peru,2017,1,60,91
Peru,2017,1,65,102
Peru,2017,1,70,149
Peru,2017,1,75,154
Peru,2017,1,80,219
Peru,2017,1,85,186
Peru,2017,1,90,109
Peru,2017,1,95,61
Peru,2017,2,0,79
Peru,2017,2,5,9
Peru,2017,2,10,9
Peru,2017,2,15,20
Peru,2017,2,20,40
Peru,2017,2,25,33
Peru,2017,2,30,35
Peru,2017,2,35,44
Peru,2017,2,40,46
Peru,2017,2,45,70
Peru,2017,2,50,66
Peru,2017,2,55,84
Peru,2017,2,60,92
Peru,2017,2,65,125
Peru,2017,2,70,145
Peru,2017,2,75,175
Peru,2017,2,80,199
Peru,2017,2,85,204
Peru,2017,2,90,148
Peru,2017,2,95,46
Peru,2017,2,NA,2
Peru,2017,3,0,99
Peru,2017,3,5,10
Peru,2017,3,10,10
Peru,2017,3,15,28
Peru,2017,3,20,40
Peru,2017,3,25,36
Peru,2017,3,30,37
Peru,2017,3,35,41
Peru,2017,3,40,58
Peru,2017,3,45,56
Peru,2017,3,50,67
Peru,2017,3,55,81
Peru,2017,3,60,105
Peru,2017,3,65,121
Peru,2017,3,70,156
Peru,2017,3,75,179
Peru,2017,3,80,219
Peru,2017,3,85,206
Peru,2017,3,90,134
Peru,2017,3,95,55
Peru,2017,3,NA,1
Peru,2017,4,0,84
Peru,2017,4,5,11
Peru,2017,4,10,19
Peru,2017,4,15,34
Peru,2017,4,20,27
Peru,2017,4,25,34
Peru,2017,4,30,34
Peru,2017,4,35,40
Peru,2017,4,40,69
Peru,2017,4,45,69
Peru,2017,4,50,75
Peru,2017,4,55,78
Peru,2017,4,60,89
Peru,2017,4,65,130
Peru,2017,4,70,161
Peru,2017,4,75,208
Peru,2017,4,80,217
Peru,2017,4,85,185
Peru,2017,4,90,127
Peru,2017,4,95,68
Peru,2017,4,NA,2
Peru,2017,5,0,101
Peru,2017,5,5,9
Peru,2017,5,10,14
Peru,2017,5,15,15
Peru,2017,5,20,42
Peru,2017,5,25,30
Peru,2017,5,30,28
Peru,2017,5,35,45
Peru,2017,5,40,56
Peru,2017,5,45,74
Peru,2017,5,50,87
Peru,2017,5,55,105
Peru,2017,5,60,94
Peru,2017,5,65,137
Peru,2017,5,70,189
Peru,2017,5,75,201
Peru,2017,5,80,219
Peru,2017,5,85,222
Peru,2017,5,90,145
Peru,2017,5,95,66
Peru,2017,6,0,107
Peru,2017,6,5,9
Peru,2017,6,10,10
Peru,2017,6,15,22
Peru,2017,6,20,46
Peru,2017,6,25,28
Peru,2017,6,30,38
Peru,2017,6,35,44
Peru,2017,6,40,60
Peru,2017,6,45,59
Peru,2017,6,50,65
Peru,2017,6,55,93
Peru,2017,6,60,108
Peru,2017,6,65,123
Peru,2017,6,70,144
Peru,2017,6,75,128
Peru,2017,6,80,217
Peru,2017,6,85,196
Peru,2017,6,90,122
Peru,2017,6,95,63
Peru,2017,7,0,95
Peru,2017,7,5,15
Peru,2017,7,10,13
Peru,2017,7,15,21
Peru,2017,7,20,40
Peru,2017,7,25,42
Peru,2017,7,30,43
Peru,2017,7,35,32
Peru,2017,7,40,57
Peru,2017,7,45,65
Peru,2017,7,50,81
Peru,2017,7,55,75
Peru,2017,7,60,93
Peru,2017,7,65,136
Peru,2017,7,70,160
Peru,2017,7,75,165
Peru,2017,7,80,210
Peru,2017,7,85,181
Peru,2017,7,90,124
Peru,2017,7,95,66
Peru,2017,8,0,122
Peru,2017,8,5,19
Peru,2017,8,10,17
Peru,2017,8,15,22
Peru,2017,8,20,28
Peru,2017,8,25,36
Peru,2017,8,30,39
Peru,2017,8,35,61
Peru,2017,8,40,56
Peru,2017,8,45,60
Peru,2017,8,50,72
Peru,2017,8,55,101
Peru,2017,8,60,115
Peru,2017,8,65,119
Peru,2017,8,70,161
Peru,2017,8,75,197
Peru,2017,8,80,248
Peru,2017,8,85,239
Peru,2017,8,90,155
Peru,2017,8,95,64
Peru,2017,8,NA,2
Peru,2017,9,0,121
Peru,2017,9,5,21
Peru,2017,9,10,17
Peru,2017,9,15,29
Peru,2017,9,20,37
Peru,2017,9,25,37
Peru,2017,9,30,57
Peru,2017,9,35,43
Peru,2017,9,40,42
Peru,2017,9,45,82
Peru,2017,9,50,88
Peru,2017,9,55,81
Peru,2017,9,60,119
Peru,2017,9,65,160
Peru,2017,9,70,178
Peru,2017,9,75,227
Peru,2017,9,80,246
Peru,2017,9,85,231
Peru,2017,9,90,163
Peru,2017,9,95,75
Peru,2017,9,NA,1
Peru,2017,10,0,95
Peru,2017,10,5,18
Peru,2017,10,10,15
Peru,2017,10,15,37
Peru,2017,10,20,31
Peru,2017,10,25,31
Peru,2017,10,30,28
Peru,2017,10,35,32
Peru,2017,10,40,55
Peru,2017,10,45,67
Peru,2017,10,50,76
Peru,2017,10,55,83
Peru,2017,10,60,110
Peru,2017,10,65,137
Peru,2017,10,70,145
Peru,2017,10,75,192
Peru,2017,10,80,227
Peru,2017,10,85,246
Peru,2017,10,90,147
Peru,2017,10,95,66
Peru,2017,10,NA,1
Peru,2017,11,0,112
Peru,2017,11,5,17
Peru,2017,11,10,6
Peru,2017,11,15,18
Peru,2017,11,20,39
Peru,2017,11,25,30
Peru,2017,11,30,38
Peru,2017,11,35,48
Peru,2017,11,40,48
Peru,2017,11,45,64
Peru,2017,11,50,73
Peru,2017,11,55,103
Peru,2017,11,60,101
Peru,2017,11,65,157
Peru,2017,11,70,164
Peru,2017,11,75,215
Peru,2017,11,80,263
Peru,2017,11,85,211
Peru,2017,11,90,149
Peru,2017,11,95,68
Peru,2017,11,NA,7
Peru,2017,12,0,94
Peru,2017,12,5,13
Peru,2017,12,10,18
Peru,2017,12,15,19
Peru,2017,12,20,33
Peru,2017,12,25,30
Peru,2017,12,30,27
Peru,2017,12,35,48
Peru,2017,12,40,55
Peru,2017,12,45,45
Peru,2017,12,50,81
Peru,2017,12,55,111
Peru,2017,12,60,111
Peru,2017,12,65,131
Peru,2017,12,70,167
Peru,2017,12,75,199
Peru,2017,12,80,251
Peru,2017,12,85,244
Peru,2017,12,90,157
Peru,2017,12,95,76
Peru,2017,12,NA,1
Peru,2017,13,0,100
Peru,2017,13,5,13
Peru,2017,13,10,18
Peru,2017,13,15,17
Peru,2017,13,20,28
Peru,2017,13,25,29
Peru,2017,13,30,40
Peru,2017,13,35,42
Peru,2017,13,40,45
Peru,2017,13,45,65
Peru,2017,13,50,85
Peru,2017,13,55,75
Peru,2017,13,60,114
Peru,2017,13,65,142
Peru,2017,13,70,158
Peru,2017,13,75,209
Peru,2017,13,80,208
Peru,2017,13,85,192
Peru,2017,13,90,141
Peru,2017,13,95,67
Peru,2017,14,0,115
Peru,2017,14,5,8
Peru,2017,14,10,8
Peru,2017,14,15,20
Peru,2017,14,20,32
Peru,2017,14,25,35
Peru,2017,14,30,27
Peru,2017,14,35,38
Peru,2017,14,40,44
Peru,2017,14,45,47
Peru,2017,14,50,86
Peru,2017,14,55,83
Peru,2017,14,60,119
Peru,2017,14,65,125
Peru,2017,14,70,159
Peru,2017,14,75,191
Peru,2017,14,80,222
Peru,2017,14,85,206
Peru,2017,14,90,138
Peru,2017,14,95,62
Peru,2017,14,NA,1
Peru,2017,15,0,114
Peru,2017,15,5,15
Peru,2017,15,10,16
Peru,2017,15,15,26
Peru,2017,15,20,25
Peru,2017,15,25,31
Peru,2017,15,30,38
Peru,2017,15,35,44
Peru,2017,15,40,44
Peru,2017,15,45,59
Peru,2017,15,50,71
Peru,2017,15,55,117
Peru,2017,15,60,102
Peru,2017,15,65,125
Peru,2017,15,70,152
Peru,2017,15,75,168
Peru,2017,15,80,208
Peru,2017,15,85,201
Peru,2017,15,90,133
Peru,2017,15,95,68
Peru,2017,15,NA,1
Peru,2017,16,0,112
Peru,2017,16,5,4
Peru,2017,16,10,7
Peru,2017,16,15,25
Peru,2017,16,20,27
Peru,2017,16,25,36
Peru,2017,16,30,41
Peru,2017,16,35,42
Peru,2017,16,40,55
Peru,2017,16,45,55
Peru,2017,16,50,75
Peru,2017,16,55,90
Peru,2017,16,60,127
Peru,2017,16,65,115
Peru,2017,16,70,135
Peru,2017,16,75,209
Peru,2017,16,80,240
Peru,2017,16,85,203
Peru,2017,16,90,149
Peru,2017,16,95,57
Peru,2017,16,NA,1
Peru,2017,17,0,99
Peru,2017,17,5,7
Peru,2017,17,10,11
Peru,2017,17,15,19
Peru,2017,17,20,38
Peru,2017,17,25,30
Peru,2017,17,30,36
Peru,2017,17,35,53
Peru,2017,17,40,58
Peru,2017,17,45,67
Peru,2017,17,50,52
Peru,2017,17,55,77
Peru,2017,17,60,103
Peru,2017,17,65,106
Peru,2017,17,70,151
Peru,2017,17,75,177
Peru,2017,17,80,210
Peru,2017,17,85,209
Peru,2017,17,90,117
Peru,2017,17,95,64
Peru,2017,17,NA,1
Peru,2017,18,0,102
Peru,2017,18,5,18
Peru,2017,18,10,9
Peru,2017,18,15,25
Peru,2017,18,20,45
Peru,2017,18,25,31
Peru,2017,18,30,30
Peru,2017,18,35,38
Peru,2017,18,40,55
Peru,2017,18,45,73
Peru,2017,18,50,70
Peru,2017,18,55,107
Peru,2017,18,60,100
Peru,2017,18,65,118
Peru,2017,18,70,161
Peru,2017,18,75,189
Peru,2017,18,80,223
Peru,2017,18,85,210
Peru,2017,18,90,114
Peru,2017,18,95,63
Peru,2017,19,0,102
Peru,2017,19,5,15
Peru,2017,19,10,5
Peru,2017,19,15,24
Peru,2017,19,20,29
Peru,2017,19,25,27
Peru,2017,19,30,36
Peru,2017,19,35,39
Peru,2017,19,40,56
Peru,2017,19,45,55
Peru,2017,19,50,84
Peru,2017,19,55,76
Peru,2017,19,60,100
Peru,2017,19,65,107
Peru,2017,19,70,177
Peru,2017,19,75,193
Peru,2017,19,80,224
Peru,2017,19,85,188
Peru,2017,19,90,147
Peru,2017,19,95,64
Peru,2017,19,NA,1
Peru,2017,20,0,107
Peru,2017,20,5,13
Peru,2017,20,10,9
Peru,2017,20,15,25
Peru,2017,20,20,26
Peru,2017,20,25,39
Peru,2017,20,30,40
Peru,2017,20,35,43
Peru,2017,20,40,57
Peru,2017,20,45,77
Peru,2017,20,50,89
Peru,2017,20,55,98
Peru,2017,20,60,105
Peru,2017,20,65,134
Peru,2017,20,70,171
Peru,2017,20,75,197
Peru,2017,20,80,218
Peru,2017,20,85,195
Peru,2017,20,90,112
Peru,2017,20,95,57
Peru,2017,21,0,122
Peru,2017,21,5,12
Peru,2017,21,10,14
Peru,2017,21,15,25
Peru,2017,21,20,38
Peru,2017,21,25,30
Peru,2017,21,30,48
Peru,2017,21,35,39
Peru,2017,21,40,49
Peru,2017,21,45,60
Peru,2017,21,50,78
Peru,2017,21,55,101
Peru,2017,21,60,113
Peru,2017,21,65,131
Peru,2017,21,70,150
Peru,2017,21,75,179
Peru,2017,21,80,206
Peru,2017,21,85,227
Peru,2017,21,90,131
Peru,2017,21,95,56
Peru,2017,21,NA,2
Peru,2017,22,0,100
Peru,2017,22,5,9
Peru,2017,22,10,9
Peru,2017,22,15,17
Peru,2017,22,20,35
Peru,2017,22,25,28
Peru,2017,22,30,46
Peru,2017,22,35,48
Peru,2017,22,40,39
Peru,2017,22,45,68
Peru,2017,22,50,80
Peru,2017,22,55,96
Peru,2017,22,60,102
Peru,2017,22,65,118
Peru,2017,22,70,168
Peru,2017,22,75,189
Peru,2017,22,80,248
Peru,2017,22,85,192
Peru,2017,22,90,136
Peru,2017,22,95,54
Peru,2017,23,0,114
Peru,2017,23,5,6
Peru,2017,23,10,21
Peru,2017,23,15,23
Peru,2017,23,20,35
Peru,2017,23,25,32
Peru,2017,23,30,39
Peru,2017,23,35,44
Peru,2017,23,40,46
Peru,2017,23,45,68
Peru,2017,23,50,74
Peru,2017,23,55,93
Peru,2017,23,60,107
Peru,2017,23,65,125
Peru,2017,23,70,160
Peru,2017,23,75,233
Peru,2017,23,80,241
Peru,2017,23,85,249
Peru,2017,23,90,158
Peru,2017,23,95,65
Peru,2017,24,0,101
Peru,2017,24,5,6
Peru,2017,24,10,10
Peru,2017,24,15,14
Peru,2017,24,20,33
Peru,2017,24,25,34
Peru,2017,24,30,37
Peru,2017,24,35,42
Peru,2017,24,40,58
Peru,2017,24,45,59
Peru,2017,24,50,72
Peru,2017,24,55,75
Peru,2017,24,60,111
Peru,2017,24,65,153
Peru,2017,24,70,161
Peru,2017,24,75,203
Peru,2017,24,80,242
Peru,2017,24,85,218
Peru,2017,24,90,151
Peru,2017,24,95,59
Peru,2017,25,0,105
Peru,2017,25,5,9
Peru,2017,25,10,12
Peru,2017,25,15,23
Peru,2017,25,20,34
Peru,2017,25,25,32
Peru,2017,25,30,35
Peru,2017,25,35,43
Peru,2017,25,40,59
Peru,2017,25,45,62
Peru,2017,25,50,85
Peru,2017,25,55,92
Peru,2017,25,60,118
Peru,2017,25,65,153
Peru,2017,25,70,176
Peru,2017,25,75,198
Peru,2017,25,80,237
Peru,2017,25,85,218
Peru,2017,25,90,150
Peru,2017,25,95,74
Peru,2017,25,NA,3
Peru,2017,26,0,86
Peru,2017,26,5,9
Peru,2017,26,10,12
Peru,2017,26,15,23
Peru,2017,26,20,42
Peru,2017,26,25,33
Peru,2017,26,30,48
Peru,2017,26,35,49
Peru,2017,26,40,49
Peru,2017,26,45,59
Peru,2017,26,50,93
Peru,2017,26,55,103
Peru,2017,26,60,122
Peru,2017,26,65,118
Peru,2017,26,70,176
Peru,2017,26,75,251
Peru,2017,26,80,253
Peru,2017,26,85,242
Peru,2017,26,90,130
Peru,2017,26,95,65
Peru,2017,26,NA,2
Peru,2017,27,0,104
Peru,2017,27,5,12
Peru,2017,27,10,5
Peru,2017,27,15,25
Peru,2017,27,20,41
Peru,2017,27,25,41
Peru,2017,27,30,42
Peru,2017,27,35,47
Peru,2017,27,40,47
Peru,2017,27,45,68
Peru,2017,27,50,75
Peru,2017,27,55,102
Peru,2017,27,60,119
Peru,2017,27,65,132
Peru,2017,27,70,209
Peru,2017,27,75,224
Peru,2017,27,80,267
Peru,2017,27,85,221
Peru,2017,27,90,144
Peru,2017,27,95,79
Peru,2017,27,NA,5
Peru,2017,28,0,119
Peru,2017,28,5,12
Peru,2017,28,10,8
Peru,2017,28,15,18
Peru,2017,28,20,34
Peru,2017,28,25,41
Peru,2017,28,30,43
Peru,2017,28,35,40
Peru,2017,28,40,44
Peru,2017,28,45,68
Peru,2017,28,50,76
Peru,2017,28,55,75
Peru,2017,28,60,138
Peru,2017,28,65,139
Peru,2017,28,70,178
Peru,2017,28,75,216
Peru,2017,28,80,225
Peru,2017,28,85,227
Peru,2017,28,90,143
Peru,2017,28,95,76
Peru,2017,28,NA,2
Peru,2017,29,0,108
Peru,2017,29,5,16
Peru,2017,29,10,8
Peru,2017,29,15,21
Peru,2017,29,20,32
Peru,2017,29,25,46
Peru,2017,29,30,29
Peru,2017,29,35,35
Peru,2017,29,40,55
Peru,2017,29,45,57
Peru,2017,29,50,80
Peru,2017,29,55,84
Peru,2017,29,60,134
Peru,2017,29,65,149
Peru,2017,29,70,178
Peru,2017,29,75,212
Peru,2017,29,80,250
Peru,2017,29,85,243
Peru,2017,29,90,150
Peru,2017,29,95,69
Peru,2017,29,NA,1
Peru,2017,30,0,97
Peru,2017,30,5,5
Peru,2017,30,10,20
Peru,2017,30,15,21
Peru,2017,30,20,25
Peru,2017,30,25,43
Peru,2017,30,30,40
Peru,2017,30,35,45
Peru,2017,30,40,59
Peru,2017,30,45,69
Peru,2017,30,50,91
Peru,2017,30,55,104
Peru,2017,30,60,113
Peru,2017,30,65,132
Peru,2017,30,70,184
Peru,2017,30,75,200
Peru,2017,30,80,242
Peru,2017,30,85,228
Peru,2017,30,90,195
Peru,2017,30,95,90
Peru,2017,30,NA,1
Peru,2017,31,0,91
Peru,2017,31,5,10
Peru,2017,31,10,24
Peru,2017,31,15,25
Peru,2017,31,20,41
Peru,2017,31,25,36
Peru,2017,31,30,46
Peru,2017,31,35,41
Peru,2017,31,40,64
Peru,2017,31,45,65
Peru,2017,31,50,78
Peru,2017,31,55,88
Peru,2017,31,60,103
Peru,2017,31,65,129
Peru,2017,31,70,177
Peru,2017,31,75,210
Peru,2017,31,80,248
Peru,2017,31,85,222
Peru,2017,31,90,149
Peru,2017,31,95,82
Peru,2017,31,NA,1
Peru,2017,32,0,95
Peru,2017,32,5,12
Peru,2017,32,10,16
Peru,2017,32,15,21
Peru,2017,32,20,36
Peru,2017,32,25,41
Peru,2017,32,30,36
Peru,2017,32,35,54
Peru,2017,32,40,54
Peru,2017,32,45,64
Peru,2017,32,50,75
Peru,2017,32,55,93
Peru,2017,32,60,127
Peru,2017,32,65,127
Peru,2017,32,70,192
Peru,2017,32,75,211
Peru,2017,32,80,271
Peru,2017,32,85,226
Peru,2017,32,90,137
Peru,2017,32,95,74
Peru,2017,33,0,88
Peru,2017,33,5,12
Peru,2017,33,10,7
Peru,2017,33,15,21
Peru,2017,33,20,40
Peru,2017,33,25,34
Peru,2017,33,30,28
Peru,2017,33,35,51
Peru,2017,33,40,48
Peru,2017,33,45,63
Peru,2017,33,50,79
Peru,2017,33,55,84
Peru,2017,33,60,119
Peru,2017,33,65,141
Peru,2017,33,70,148
Peru,2017,33,75,202
Peru,2017,33,80,257
Peru,2017,33,85,247
Peru,2017,33,90,175
Peru,2017,33,95,67
Peru,2017,33,NA,2
Peru,2017,34,0,96
Peru,2017,34,5,12
Peru,2017,34,10,7
